                              15 Oct 2018 11:41:03
Aircraft-Aircraft2


Time (EpSec)    Lat (deg)    Lon (deg)    Alt (km)
   62160.000       47.861      -21.580    3.048000
   62190.000       47.863      -21.611    3.048000
   62220.000       47.865      -21.642    3.048000
   62250.000       47.867      -21.673    3.048000
   62280.000       47.869      -21.703    3.048000
   62310.000       47.871      -21.734    3.048000
   62340.000       47.873      -21.765    3.048000
   62370.000       47.874      -21.796    3.048000
   62400.000       47.876      -21.827    3.048000
   62430.000       47.878      -21.857    3.048000
   62460.000       47.880      -21.888    3.048000
   62490.000       47.882      -21.919    3.048000
   62520.000       47.883      -21.950    3.048000
   62550.000       47.885      -21.981    3.048000
   62580.000       47.887      -22.012    3.048000
   62610.000       47.889      -22.042    3.048000
   62640.000       47.891      -22.073    3.048000
   62670.000       47.892      -22.104    3.048000
   62700.000       47.894      -22.135    3.048000
   62730.000       47.896      -22.166    3.048000
   62760.000       47.898      -22.196    3.048000
   62790.000       47.899      -22.227    3.048000
   62820.000       47.901      -22.258    3.048000
   62850.000       47.903      -22.289    3.048000
   62880.000       47.904      -22.320    3.048000
   62910.000       47.906      -22.351    3.048000
   62940.000       47.908      -22.382    3.048000
   62970.000       47.910      -22.412    3.048000
   63000.000       47.911      -22.443    3.048000
   63030.000       47.913      -22.474    3.048000
   63060.000       47.915      -22.505    3.048000
   63090.000       47.916      -22.536    3.048000
   63120.000       47.918      -22.567    3.048000
   63150.000       47.919      -22.598    3.048000
   63180.000       47.921      -22.628    3.048000
   63210.000       47.923      -22.659    3.048000
   63240.000       47.924      -22.690    3.048000
   63270.000       47.926      -22.721    3.048000
   63300.000       47.928      -22.752    3.048000
   63330.000       47.929      -22.783    3.048000
   63360.000       47.931      -22.814    3.048000
   63390.000       47.932      -22.845    3.048000
   63420.000       47.934      -22.875    3.048000
   63450.000       47.935      -22.906    3.048000
   63480.000       47.937      -22.937    3.048000
   63510.000       47.938      -22.968    3.048000
   63540.000       47.940      -22.999    3.048000
   63570.000       47.941      -23.030    3.048000
   63600.000       47.943      -23.061    3.048000
   63630.000       47.944      -23.092    3.048000
   63660.000       47.946      -23.123    3.048000
   63690.000       47.947      -23.153    3.048000
   63720.000       47.949      -23.184    3.048000
   63750.000       47.950      -23.215    3.048000
   63780.000       47.952      -23.246    3.048000
   63810.000       47.953      -23.277    3.048000
   63840.000       47.955      -23.308    3.048000
   63870.000       47.956      -23.339    3.048000
   63900.000       47.958      -23.370    3.048000
   63930.000       47.959      -23.401    3.048000
   63960.000       47.960      -23.432    3.048000
   63990.000       47.962      -23.462    3.048000
   64020.000       47.963      -23.493    3.048000
   64050.000       47.965      -23.524    3.048000
   64080.000       47.966      -23.555    3.048000
   64110.000       47.967      -23.586    3.048000
   64140.000       47.969      -23.617    3.048000
   64170.000       47.970      -23.648    3.048000
   64200.000       47.971      -23.679    3.048000
   64230.000       47.973      -23.710    3.048000
   64260.000       47.974      -23.741    3.048000
   64290.000       47.975      -23.772    3.048000
   64320.000       47.977      -23.803    3.048000
   64350.000       47.978      -23.834    3.048000
   64380.000       47.979      -23.864    3.048000
   64410.000       47.981      -23.895    3.048000
   64440.000       47.982      -23.926    3.048000
   64470.000       47.983      -23.957    3.048000
   64500.000       47.984      -23.988    3.048000
   64530.000       47.986      -24.019    3.048000
   64560.000       47.987      -24.050    3.048000
   64590.000       47.988      -24.081    3.048000
   64620.000       47.989      -24.112    3.048000
   64650.000       47.991      -24.143    3.048000
   64680.000       47.992      -24.174    3.048000
   64710.000       47.993      -24.205    3.048000
   64740.000       47.994      -24.236    3.048000
   64770.000       47.995      -24.267    3.048000
   64800.000       47.996      -24.298    3.048000
   64830.000       47.998      -24.329    3.048000
   64860.000       47.999      -24.360    3.048000
   64890.000       48.000      -24.391    3.048000
   64920.000       48.001      -24.422    3.048000
   64950.000       48.002      -24.453    3.048000
   64980.000       48.003      -24.483    3.048000
   65010.000       48.004      -24.514    3.048000
   65040.000       48.006      -24.545    3.048000
   65070.000       48.007      -24.576    3.048000
   65100.000       48.008      -24.607    3.048000
   65130.000       48.009      -24.638    3.048000
   65160.000       48.010      -24.669    3.048000
   65190.000       48.011      -24.700    3.048000
   65220.000       48.012      -24.731    3.048000
   65250.000       48.013      -24.762    3.048000
   65280.000       48.014      -24.793    3.048000
   65310.000       48.015      -24.824    3.048000
   65340.000       48.016      -24.855    3.048000
   65370.000       48.017      -24.886    3.048000
   65400.000       48.018      -24.917    3.048000
   65430.000       48.019      -24.948    3.048000
   65460.000       48.020      -24.979    3.048000
   65490.000       48.021      -25.010    3.048000
   65520.000       48.022      -25.041    3.048000
   65550.000       48.023      -25.072    3.048000
   65580.000       48.024      -25.103    3.048000
   65610.000       48.025      -25.134    3.048000
   65640.000       48.026      -25.165    3.048000
   65670.000       48.027      -25.196    3.048000
   65700.000       48.028      -25.227    3.048000
   65730.000       48.029      -25.258    3.048000
   65760.000       48.030      -25.289    3.048000
   65790.000       48.031      -25.320    3.048000
   65820.000       48.032      -25.351    3.048000
   65850.000       48.032      -25.382    3.048000
   65880.000       48.033      -25.413    3.048000
   65910.000       48.034      -25.444    3.048000
   65940.000       48.035      -25.475    3.048000
   65970.000       48.036      -25.506    3.048000
   66000.000       48.037      -25.537    3.048000
   66030.000       48.038      -25.568    3.048000
   66060.000       48.038      -25.599    3.048000
   66090.000       48.039      -25.630    3.048000
   66120.000       48.040      -25.661    3.048000
   66150.000       48.041      -25.692    3.048000
   66180.000       48.042      -25.723    3.048000
   66210.000       48.042      -25.754    3.048000
   66240.000       48.043      -25.785    3.048000
   66270.000       48.044      -25.816    3.048000
   66300.000       48.045      -25.847    3.048000
   66330.000       48.045      -25.878    3.048000
   66360.000       48.046      -25.909    3.048000
   66390.000       48.047      -25.940    3.048000
   66420.000       48.048      -25.971    3.048000
   66450.000       48.048      -26.002    3.048000
   66480.000       48.049      -26.033    3.048000
   66510.000       48.050      -26.064    3.048000
   66540.000       48.050      -26.095    3.048000
   66570.000       48.051      -26.126    3.048000
   66600.000       48.052      -26.157    3.048000
   66630.000       48.052      -26.188    3.048000
   66660.000       48.053      -26.219    3.048000
   66690.000       48.054      -26.250    3.048000
   66720.000       48.054      -26.281    3.048000
   66750.000       48.055      -26.312    3.048000
   66780.000       48.056      -26.343    3.048000
   66810.000       48.056      -26.374    3.048000
   66840.000       48.057      -26.405    3.048000
   66870.000       48.058      -26.436    3.048000
   66900.000       48.058      -26.467    3.048000
   66930.000       48.059      -26.499    3.048000
   66960.000       48.059      -26.530    3.048000
   66990.000       48.060      -26.561    3.048000
   67020.000       48.060      -26.592    3.048000
   67050.000       48.061      -26.623    3.048000
   67080.000       48.061      -26.654    3.048000
   67110.000       48.062      -26.685    3.048000
   67140.000       48.063      -26.716    3.048000
   67170.000       48.063      -26.747    3.048000
   67200.000       48.064      -26.778    3.048000
   67230.000       48.064      -26.809    3.048000
   67260.000       48.065      -26.840    3.048000
   67290.000       48.065      -26.871    3.048000
   67320.000       48.066      -26.902    3.048000
   67350.000       48.066      -26.933    3.048000
   67380.000       48.066      -26.964    3.048000
   67410.000       48.067      -26.995    3.048000
   67440.000       48.067      -27.026    3.048000
   67470.000       48.068      -27.057    3.048000
   67500.000       48.068      -27.088    3.048000
   67530.000       48.069      -27.119    3.048000
   67560.000       48.069      -27.150    3.048000
   67590.000       48.069      -27.181    3.048000
   67620.000       48.070      -27.212    3.048000
   67650.000       48.070      -27.243    3.048000
   67680.000       48.071      -27.274    3.048000
   67710.000       48.071      -27.305    3.048000
   67740.000       48.071      -27.337    3.048000
   67770.000       48.072      -27.368    3.048000
   67800.000       48.072      -27.399    3.048000
   67830.000       48.072      -27.430    3.048000
   67860.000       48.073      -27.461    3.048000
   67890.000       48.073      -27.492    3.048000
   67920.000       48.073      -27.523    3.048000
   67950.000       48.074      -27.554    3.048000
   67980.000       48.074      -27.585    3.048000
   68010.000       48.074      -27.616    3.048000
   68040.000       48.074      -27.647    3.048000
   68070.000       48.075      -27.678    3.048000
   68100.000       48.075      -27.709    3.048000
   68130.000       48.075      -27.740    3.048000
   68160.000       48.075      -27.771    3.048000
   68190.000       48.076      -27.802    3.048000
   68220.000       48.076      -27.833    3.048000
   68250.000       48.076      -27.864    3.048000
   68280.000       48.076      -27.895    3.048000
   68310.000       48.077      -27.926    3.048000
   68340.000       48.077      -27.958    3.048000
   68370.000       48.077      -27.989    3.048000
   68400.000       48.077      -28.020    3.048000
   68430.000       48.077      -28.051    3.048000
   68460.000       48.077      -28.082    3.048000
   68490.000       48.078      -28.113    3.048000
   68520.000       48.078      -28.144    3.048000
   68550.000       48.078      -28.175    3.048000
   68580.000       48.078      -28.206    3.048000
   68610.000       48.078      -28.237    3.048000
   68640.000       48.078      -28.268    3.048000
   68670.000       48.078      -28.299    3.048000
   68700.000       48.078      -28.330    3.048000
   68730.000       48.078      -28.361    3.048000
   68760.000       48.078      -28.392    3.048000
   68790.000       48.079      -28.423    3.048000
   68820.000       48.079      -28.454    3.048000
   68850.000       48.079      -28.485    3.048000
   68880.000       48.079      -28.516    3.048000
   68910.000       48.079      -28.548    3.048000
   68940.000       48.079      -28.579    3.048000
   68970.000       48.079      -28.610    3.048000
   69000.000       48.079      -28.641    3.048000
   69030.000       48.079      -28.672    3.048000
   69060.000       48.079      -28.703    3.048000
   69090.000       48.079      -28.734    3.048000
   69120.000       48.079      -28.765    3.048000
   69150.000       48.079      -28.796    3.048000
   69180.000       48.079      -28.827    3.048000
   69210.000       48.079      -28.858    3.048000
   69240.000       48.079      -28.889    3.048000
   69270.000       48.078      -28.920    3.048000
   69300.000       48.078      -28.951    3.048000
   69330.000       48.078      -28.982    3.048000
   69360.000       48.078      -29.013    3.048000
   69390.000       48.078      -29.044    3.048000
   69420.000       48.078      -29.075    3.048000
   69450.000       48.078      -29.106    3.048000
   69480.000       48.078      -29.138    3.048000
   69510.000       48.078      -29.169    3.048000
   69540.000       48.077      -29.200    3.048000
   69570.000       48.077      -29.231    3.048000
   69600.000       48.077      -29.262    3.048000
   69630.000       48.077      -29.293    3.048000
   69660.000       48.077      -29.324    3.048000
   69690.000       48.077      -29.355    3.048000
   69720.000       48.076      -29.386    3.048000
   69750.000       48.076      -29.417    3.048000
   69780.000       48.076      -29.448    3.048000
   69810.000       48.076      -29.479    3.048000
   69840.000       48.076      -29.510    3.048000
   69870.000       48.075      -29.541    3.048000
   69900.000       48.075      -29.572    3.048000
   69930.000       48.075      -29.603    3.048000
   69960.000       48.075      -29.634    3.048000
   69990.000       48.074      -29.665    3.048000
   70020.000       48.074      -29.696    3.048000
   70050.000       48.074      -29.728    3.048000
   70080.000       48.073      -29.759    3.048000
   70110.000       48.073      -29.790    3.048000
   70140.000       48.073      -29.821    3.048000
   70170.000       48.073      -29.852    3.048000
   70200.000       48.072      -29.883    3.048000
   70230.000       48.072      -29.914    3.048000
   70260.000       48.072      -29.945    3.048000
   70290.000       48.071      -29.976    3.048000
   70320.000       48.071      -30.007    3.048000
   70350.000       48.070      -30.038    3.048000
   70380.000       48.070      -30.069    3.048000
   70410.000       48.070      -30.100    3.048000
   70440.000       48.069      -30.131    3.048000
   70470.000       48.069      -30.162    3.048000
   70500.000       48.068      -30.193    3.048000
   70530.000       48.068      -30.224    3.048000
   70560.000       48.068      -30.255    3.048000
   70590.000       48.067      -30.286    3.048000
   70620.000       48.067      -30.317    3.048000
   70650.000       48.066      -30.348    3.048000
   70680.000       48.066      -30.379    3.048000
   70710.000       48.065      -30.410    3.048000
   70740.000       48.065      -30.442    3.048000
   70770.000       48.064      -30.473    3.048000
   70800.000       48.064      -30.504    3.048000
   70830.000       48.063      -30.535    3.048000
   70860.000       48.063      -30.566    3.048000
   70890.000       48.062      -30.597    3.048000
   70920.000       48.062      -30.628    3.048000
   70950.000       48.061      -30.659    3.048000
   70980.000       48.061      -30.690    3.048000
   71010.000       48.060      -30.721    3.048000
   71040.000       48.060      -30.752    3.048000
   71070.000       48.059      -30.783    3.048000
   71100.000       48.058      -30.814    3.048000
   71130.000       48.058      -30.845    3.048000
   71160.000       48.057      -30.876    3.048000
   71190.000       48.057      -30.907    3.048000
   71220.000       48.056      -30.938    3.048000
   71250.000       48.055      -30.969    3.048000
   71280.000       48.055      -31.000    3.048000
   71310.000       48.054      -31.031    3.048000
   71340.000       48.054      -31.062    3.048000
   71370.000       48.053      -31.093    3.048000
   71400.000       48.052      -31.124    3.048000
   71430.000       48.052      -31.155    3.048000
   71460.000       48.051      -31.186    3.048000
   71490.000       48.050      -31.217    3.048000
   71520.000       48.049      -31.248    3.048000
   71550.000       48.049      -31.279    3.048000
   71580.000       48.048      -31.310    3.048000
   71610.000       48.047      -31.341    3.048000
   71640.000       48.047      -31.372    3.048000
   71670.000       48.046      -31.403    3.048000
   71700.000       48.045      -31.434    3.048000
   71730.000       48.044      -31.465    3.048000
   71760.000       48.044      -31.496    3.048000
   71790.000       48.043      -31.527    3.048000
   71820.000       48.042      -31.558    3.048000
   71850.000       48.041      -31.589    3.048000
   71880.000       48.041      -31.620    3.048000
   71910.000       48.040      -31.651    3.048000
   71940.000       48.039      -31.682    3.048000
   71970.000       48.038      -31.713    3.048000
   72000.000       48.037      -31.744    3.048000
   72030.000       48.036      -31.775    3.048000
   72060.000       48.036      -31.806    3.048000
   72090.000       48.035      -31.837    3.048000
   72120.000       48.034      -31.868    3.048000
   72150.000       48.033      -31.899    3.048000
   72180.000       48.032      -31.930    3.048000
   72210.000       48.031      -31.961    3.048000
   72240.000       48.030      -31.992    3.048000
   72270.000       48.029      -32.023    3.048000
   72300.000       48.028      -32.054    3.048000
   72330.000       48.028      -32.085    3.048000
   72360.000       48.027      -32.116    3.048000
   72390.000       48.026      -32.147    3.048000
   72420.000       48.025      -32.178    3.048000
   72450.000       48.024      -32.209    3.048000
   72480.000       48.023      -32.240    3.048000
   72510.000       48.022      -32.271    3.048000
   72540.000       48.021      -32.302    3.048000
   72570.000       48.020      -32.333    3.048000
   72600.000       48.019      -32.364    3.048000
   72630.000       48.018      -32.395    3.048000
   72660.000       48.017      -32.426    3.048000
   72690.000       48.016      -32.457    3.048000
   72720.000       48.015      -32.488    3.048000
   72750.000       48.014      -32.519    3.048000
   72780.000       48.013      -32.550    3.048000
   72810.000       48.012      -32.581    3.048000
   72840.000       48.011      -32.612    3.048000
   72870.000       48.010      -32.643    3.048000
   72900.000       48.008      -32.674    3.048000
   72930.000       48.007      -32.705    3.048000
   72960.000       48.006      -32.736    3.048000
   72990.000       48.005      -32.767    3.048000
   73020.000       48.004      -32.798    3.048000
   73050.000       48.003      -32.829    3.048000
   73080.000       48.002      -32.860    3.048000
   73110.000       48.001      -32.891    3.048000
   73140.000       48.000      -32.922    3.048000
   73170.000       47.998      -32.953    3.048000
   73200.000       47.997      -32.984    3.048000
   73230.000       47.996      -33.015    3.048000
   73260.000       47.995      -33.046    3.048000
   73290.000       47.994      -33.077    3.048000
   73320.000       47.993      -33.108    3.048000
   73350.000       47.991      -33.138    3.048000
   73380.000       47.990      -33.169    3.048000
   73410.000       47.989      -33.200    3.048000
   73440.000       47.988      -33.231    3.048000
   73470.000       47.986      -33.262    3.048000
   73500.000       47.985      -33.293    3.048000
   73530.000       47.984      -33.324    3.048000
   73560.000       47.983      -33.355    3.048000
   73590.000       47.981      -33.386    3.048000
   73620.000       47.980      -33.417    3.048000
   73650.000       47.979      -33.448    3.048000
   73680.000       47.978      -33.479    3.048000
   73710.000       47.976      -33.510    3.048000
   73740.000       47.975      -33.541    3.048000
   73770.000       47.974      -33.572    3.048000
   73800.000       47.972      -33.603    3.048000
   73830.000       47.971      -33.633    3.048000
   73860.000       47.970      -33.664    3.048000
   73890.000       47.968      -33.695    3.048000
   73920.000       47.967      -33.726    3.048000
   73950.000       47.965      -33.757    3.048000
   73980.000       47.964      -33.788    3.048000
   74010.000       47.963      -33.819    3.048000
   74040.000       47.961      -33.850    3.048000
   74070.000       47.960      -33.881    3.048000
   74100.000       47.959      -33.912    3.048000
   74130.000       47.957      -33.943    3.048000
   74160.000       47.956      -33.974    3.048000
   74190.000       47.954      -34.004    3.048000
   74220.000       47.953      -34.035    3.048000
   74250.000       47.951      -34.066    3.048000
   74280.000       47.950      -34.097    3.048000
   74310.000       47.948      -34.128    3.048000
   74340.000       47.947      -34.159    3.048000
   74370.000       47.945      -34.190    3.048000
   74400.000       47.944      -34.221    3.048000
   74430.000       47.942      -34.252    3.048000
   74460.000       47.941      -34.283    3.048000
   74490.000       47.939      -34.313    3.048000
   74520.000       47.938      -34.344    3.048000
   74550.000       47.936      -34.375    3.048000
   74580.000       47.935      -34.406    3.048000
   74610.000       47.933      -34.437    3.048000
   74640.000       47.932      -34.468    3.048000
   74670.000       47.930      -34.499    3.048000
   74700.000       47.929      -34.530    3.048000
   74730.000       47.927      -34.560    3.048000
   74760.000       47.925      -34.591    3.048000
   74790.000       47.924      -34.622    3.048000
   74820.000       47.922      -34.653    3.048000
   74850.000       47.921      -34.684    3.048000
   74880.000       47.919      -34.715    3.048000
   74910.000       47.917      -34.746    3.048000
   74940.000       47.916      -34.777    3.048000
   74970.000       47.914      -34.807    3.048000
   75000.000       47.912      -34.838    3.048000
   75030.000       47.911      -34.869    3.048000
   75060.000       47.909      -34.900    3.048000
   75090.000       47.907      -34.931    3.048000
   75120.000       47.906      -34.962    3.048000
   75150.000       47.904      -34.992    3.048000
   75180.000       47.902      -35.023    3.048000
   75210.000       47.900      -35.054    3.048000
   75240.000       47.899      -35.085    3.048000
   75270.000       47.897      -35.116    3.048000
   75300.000       47.895      -35.147    3.048000
   75330.000       47.894      -35.178    3.048000
   75360.000       47.892      -35.208    3.048000
   75390.000       47.890      -35.239    3.048000
   75420.000       47.888      -35.270    3.048000
   75450.000       47.886      -35.301    3.048000
   75480.000       47.885      -35.332    3.048000
   75510.000       47.883      -35.362    3.048000
   75540.000       47.881      -35.393    3.048000
   75570.000       47.879      -35.424    3.048000
   75600.000       47.877      -35.455    3.048000
   75630.000       47.876      -35.486    3.048000
   75660.000       47.874      -35.517    3.048000
   75690.000       47.872      -35.547    3.048000
   75720.000       47.870      -35.578    3.048000
   75750.000       47.868      -35.609    3.048000
   75780.000       47.866      -35.640    3.048000
   75810.000       47.864      -35.671    3.048000
   75840.000       47.862      -35.701    3.048000
   75870.000       47.861      -35.732    3.048000
   75900.000       47.859      -35.763    3.048000
   75930.000       47.857      -35.794    3.048000
   75960.000       47.855      -35.825    3.048000
   75990.000       47.853      -35.855    3.048000
   76020.000       47.851      -35.886    3.048000
   76050.000       47.849      -35.917    3.048000
   76080.000       47.847      -35.948    3.048000
   76110.000       47.845      -35.978    3.048000
   76140.000       47.843      -36.009    3.048000
   76170.000       47.841      -36.040    3.048000
   76200.000       47.839      -36.071    3.048000
   76230.000       47.837      -36.102    3.048000
   76260.000       47.835      -36.132    3.048000
   76290.000       47.833      -36.163    3.048000
   76320.000       47.831      -36.194    3.048000
   76350.000       47.829      -36.225    3.048000
   76380.000       47.827      -36.255    3.048000
   76410.000       47.825      -36.286    3.048000
   76440.000       47.823      -36.317    3.048000
   76470.000       47.821      -36.348    3.048000
   76500.000       47.819      -36.378    3.048000
   76530.000       47.817      -36.409    3.048000
   76560.000       47.815      -36.440    3.048000
   76590.000       47.813      -36.471    3.048000
   76620.000       47.810      -36.501    3.048000
   76650.000       47.808      -36.532    3.048000
   76680.000       47.806      -36.563    3.048000
   76710.000       47.804      -36.593    3.048000
   76740.000       47.802      -36.624    3.048000
   76770.000       47.800      -36.655    3.048000
   76800.000       47.798      -36.686    3.048000
   76830.000       47.795      -36.716    3.048000
   76860.000       47.793      -36.747    3.048000
   76890.000       47.791      -36.778    3.048000
   76920.000       47.789      -36.809    3.048000
   76950.000       47.787      -36.839    3.048000
   76980.000       47.785      -36.870    3.048000
   77010.000       47.782      -36.901    3.048000
   77040.000       47.780      -36.931    3.048000
   77070.000       47.778      -36.962    3.048000
   77100.000       47.776      -36.993    3.048000
   77130.000       47.773      -37.023    3.048000
   77160.000       47.771      -37.054    3.048000
   77190.000       47.769      -37.085    3.048000
   77220.000       47.767      -37.115    3.048000
   77250.000       47.764      -37.146    3.048000
   77280.000       47.762      -37.177    3.048000
   77310.000       47.760      -37.208    3.048000
   77340.000       47.757      -37.238    3.048000
   77370.000       47.755      -37.269    3.048000
   77400.000       47.753      -37.300    3.048000
   77430.000       47.751      -37.330    3.048000
   77460.000       47.748      -37.361    3.048000
   77490.000       47.746      -37.392    3.048000
   77520.000       47.743      -37.422    3.048000
   77550.000       47.741      -37.453    3.048000
   77580.000       47.739      -37.483    3.048000
   77610.000       47.736      -37.514    3.048000
   77640.000       47.734      -37.545    3.048000
   77670.000       47.732      -37.575    3.048000
   77700.000       47.729      -37.606    3.048000
   77730.000       47.727      -37.637    3.048000
   77760.000       47.724      -37.667    3.048000
   77790.000       47.722      -37.698    3.048000
   77820.000       47.720      -37.729    3.048000
   77850.000       47.717      -37.759    3.048000
   77880.000       47.715      -37.790    3.048000
   77910.000       47.712      -37.820    3.048000
   77940.000       47.710      -37.851    3.048000
   77970.000       47.707      -37.882    3.048000
   78000.000       47.705      -37.912    3.048000
   78030.000       47.702      -37.943    3.048000
   78060.000       47.700      -37.974    3.048000
   78090.000       47.697      -38.004    3.048000
   78120.000       47.695      -38.035    3.048000
   78150.000       47.692      -38.065    3.048000
   78180.000       47.690      -38.096    3.048000
   78210.000       47.687      -38.127    3.048000
   78240.000       47.685      -38.157    3.048000
   78270.000       47.682      -38.188    3.048000
   78300.000       47.680      -38.218    3.048000
   78330.000       47.677      -38.249    3.048000
   78360.000       47.674      -38.279    3.048000
   78390.000       47.672      -38.310    3.048000
   78420.000       47.669      -38.341    3.048000
   78450.000       47.667      -38.371    3.048000
   78480.000       47.664      -38.402    3.048000
   78510.000       47.661      -38.432    3.048000
   78540.000       47.659      -38.463    3.048000
   78570.000       47.656      -38.493    3.048000
   78600.000       47.653      -38.524    3.048000
   78630.000       47.651      -38.554    3.048000
   78660.000       47.648      -38.585    3.048000
   78690.000       47.645      -38.616    3.048000
   78720.000       47.643      -38.646    3.048000
   78750.000       47.640      -38.677    3.048000
   78780.000       47.637      -38.707    3.048000
   78810.000       47.635      -38.738    3.048000
   78840.000       47.632      -38.768    3.048000
   78870.000       47.629      -38.799    3.048000
   78900.000       47.627      -38.829    3.048000
   78930.000       47.624      -38.860    3.048000
   78960.000       47.621      -38.890    3.048000
   78990.000       47.618      -38.921    3.048000
   79020.000       47.616      -38.951    3.048000
   79050.000       47.613      -38.982    3.048000
   79080.000       47.610      -39.012    3.048000
   79110.000       47.607      -39.043    3.048000
   79140.000       47.605      -39.073    3.048000
   79170.000       47.602      -39.104    3.048000
   79200.000       47.599      -39.134    3.048000
   79230.000       47.596      -39.165    3.048000
   79260.000       47.593      -39.195    3.048000
   79290.000       47.590      -39.226    3.048000
   79320.000       47.588      -39.256    3.048000
   79350.000       47.585      -39.287    3.048000
   79380.000       47.582      -39.317    3.048000
   79410.000       47.579      -39.348    3.048000
   79440.000       47.576      -39.378    3.048000
   79470.000       47.573      -39.409    3.048000
   79500.000       47.570      -39.439    3.048000
   79530.000       47.568      -39.469    3.048000
   79560.000       47.565      -39.500    3.048000
   79590.000       47.562      -39.530    3.048000
   79620.000       47.559      -39.561    3.048000
   79650.000       47.556      -39.591    3.048000
   79680.000       47.553      -39.622    3.048000
   79710.000       47.550      -39.652    3.048000
   79740.000       47.547      -39.683    3.048000
   79770.000       47.544      -39.713    3.048000
   79800.000       47.541      -39.743    3.048000
   79830.000       47.538      -39.774    3.048000
   79860.000       47.535      -39.804    3.048000
   79890.000       47.532      -39.835    3.048000
   79920.000       47.529      -39.865    3.048000
   79950.000       47.526      -39.895    3.048000
   79980.000       47.523      -39.926    3.048000
   80010.000       47.520      -39.956    3.048000
   80040.000       47.517      -39.987    3.048000
   80070.000       47.514      -40.017    3.048000
   80100.000       47.511      -40.047    3.048000
   80130.000       47.508      -40.078    3.048000
   80160.000       47.505      -40.108    3.048000
   80190.000       47.502      -40.139    3.048000
   80220.000       47.499      -40.169    3.048000
   80250.000       47.496      -40.199    3.048000
   80280.000       47.493      -40.230    3.048000
   80310.000       47.489      -40.260    3.048000
   80340.000       47.486      -40.290    3.048000
   80370.000       47.483      -40.321    3.048000
   80400.000       47.480      -40.351    3.048000
   80430.000       47.477      -40.381    3.048000
   80460.000       47.474      -40.412    3.048000
   80490.000       47.471      -40.442    3.048000
   80520.000       47.468      -40.473    3.048000
   80550.000       47.464      -40.503    3.048000
   80580.000       47.461      -40.533    3.048000
   80610.000       47.458      -40.563    3.048000
   80640.000       47.455      -40.594    3.048000
   80670.000       47.452      -40.624    3.048000
   80700.000       47.448      -40.654    3.048000
   80730.000       47.445      -40.685    3.048000
   80760.000       47.442      -40.715    3.048000
   80790.000       47.439      -40.745    3.048000
   80820.000       47.435      -40.776    3.048000
   80850.000       47.432      -40.806    3.048000
   80880.000       47.429      -40.836    3.048000
   80910.000       47.426      -40.867    3.048000
   80940.000       47.422      -40.897    3.048000
   80970.000       47.419      -40.927    3.048000
   81000.000       47.416      -40.957    3.048000
   81030.000       47.413      -40.988    3.048000
   81060.000       47.409      -41.018    3.048000
   81090.000       47.406      -41.048    3.048000
   81120.000       47.403      -41.078    3.048000
   81150.000       47.399      -41.109    3.048000
   81180.000       47.396      -41.139    3.048000
   81210.000       47.393      -41.169    3.048000
   81240.000       47.389      -41.200    3.048000
   81270.000       47.386      -41.230    3.048000
   81300.000       47.383      -41.260    3.048000
   81330.000       47.379      -41.290    3.048000
   81360.000       47.376      -41.320    3.048000
   81390.000       47.372      -41.351    3.048000
   81420.000       47.369      -41.381    3.048000
   81450.000       47.366      -41.411    3.048000
   81480.000       47.362      -41.441    3.048000
   81510.000       47.359      -41.472    3.048000
   81540.000       47.355      -41.502    3.048000
   81570.000       47.352      -41.532    3.048000
   81600.000       47.348      -41.562    3.048000
   81630.000       47.345      -41.592    3.048000
   81660.000       47.342      -41.623    3.048000
   81690.000       47.338      -41.653    3.048000
   81720.000       47.335      -41.683    3.048000
   81750.000       47.331      -41.713    3.048000
   81780.000       47.328      -41.743    3.048000
   81810.000       47.324      -41.773    3.048000
   81840.000       47.321      -41.804    3.048000
   81870.000       47.317      -41.834    3.048000
   81900.000       47.314      -41.864    3.048000
   81930.000       47.310      -41.894    3.048000
   81960.000       47.306      -41.924    3.048000
   81990.000       47.303      -41.954    3.048000
   82020.000       47.299      -41.985    3.048000
   82050.000       47.296      -42.015    3.048000
   82080.000       47.292      -42.045    3.048000
   82110.000       47.289      -42.075    3.048000
   82140.000       47.285      -42.105    3.048000
   82170.000       47.281      -42.135    3.048000
   82200.000       47.278      -42.165    3.048000
   82230.000       47.274      -42.195    3.048000
   82260.000       47.271      -42.226    3.048000
   82290.000       47.267      -42.256    3.048000
   82320.000       47.263      -42.286    3.048000
   82350.000       47.260      -42.316    3.048000
   82380.000       47.256      -42.346    3.048000
   82410.000       47.252      -42.376    3.048000
   82440.000       47.249      -42.406    3.048000
   82470.000       47.245      -42.436    3.048000
   82500.000       47.241      -42.466    3.048000
   82530.000       47.238      -42.496    3.048000
   82560.000       47.234      -42.527    3.048000
   82590.000       47.230      -42.557    3.048000
   82620.000       47.227      -42.587    3.048000
   82650.000       47.223      -42.617    3.048000
   82680.000       47.219      -42.647    3.048000
   82710.000       47.215      -42.677    3.048000
   82740.000       47.212      -42.707    3.048000
   82770.000       47.208      -42.737    3.048000
   82800.000       47.204      -42.767    3.048000
   82830.000       47.200      -42.797    3.048000
   82860.000       47.197      -42.827    3.048000
   82890.000       47.193      -42.857    3.048000
   82920.000       47.189      -42.887    3.048000
   82950.000       47.185      -42.917    3.048000
   82980.000       47.181      -42.947    3.048000
   83010.000       47.178      -42.977    3.048000
