                              24 May 2018 18:54:39
Aircraft-Aircraft3


Time (EpSec)    Lat (deg)    Lon (deg)    Alt (km)
   30900.000       39.607       98.337    3.048000
   30930.000       39.623       98.320    3.048000
   30960.000       39.639       98.302    3.048000
   30990.000       39.655       98.285    3.048000
   31020.000       39.670       98.267    3.048000
   31050.000       39.686       98.249    3.048000
   31080.000       39.702       98.232    3.048000
   31110.000       39.718       98.214    3.048000
   31140.000       39.734       98.197    3.048000
   31170.000       39.749       98.179    3.048000
   31200.000       39.765       98.161    3.048000
   31230.000       39.781       98.144    3.048000
   31260.000       39.797       98.126    3.048000
   31290.000       39.813       98.108    3.048000
   31320.000       39.828       98.091    3.048000
   31350.000       39.844       98.073    3.048000
   31380.000       39.860       98.055    3.048000
   31410.000       39.876       98.038    3.048000
   31440.000       39.891       98.020    3.048000
   31470.000       39.907       98.002    3.048000
   31500.000       39.923       97.985    3.048000
   31530.000       39.939       97.967    3.048000
   31560.000       39.954       97.949    3.048000
   31590.000       39.970       97.931    3.048000
   31620.000       39.986       97.914    3.048000
   31650.000       40.002       97.896    3.048000
   31680.000       40.017       97.878    3.048000
   31710.000       40.033       97.860    3.048000
   31740.000       40.049       97.843    3.048000
   31770.000       40.065       97.825    3.048000
   31800.000       40.080       97.807    3.048000
   31830.000       40.096       97.789    3.048000
   31860.000       40.112       97.772    3.048000
   31890.000       40.128       97.754    3.048000
   31920.000       40.143       97.736    3.048000
   31950.000       40.159       97.718    3.048000
   31980.000       40.175       97.700    3.048000
   32010.000       40.190       97.682    3.048000
   32040.000       40.206       97.665    3.048000
   32070.000       40.222       97.647    3.048000
   32100.000       40.238       97.629    3.048000
   32130.000       40.253       97.611    3.048000
   32160.000       40.269       97.593    3.048000
   32190.000       40.285       97.575    3.048000
   32220.000       40.300       97.557    3.048000
   32250.000       40.316       97.539    3.048000
   32280.000       40.332       97.521    3.048000
   32310.000       40.347       97.504    3.048000
   32340.000       40.363       97.486    3.048000
   32370.000       40.379       97.468    3.048000
   32400.000       40.394       97.450    3.048000
   32430.000       40.410       97.432    3.048000
   32460.000       40.426       97.414    3.048000
   32490.000       40.442       97.396    3.048000
   32520.000       40.457       97.378    3.048000
   32550.000       40.473       97.360    3.048000
   32580.000       40.488       97.342    3.048000
   32610.000       40.504       97.324    3.048000
   32640.000       40.520       97.306    3.048000
   32670.000       40.535       97.288    3.048000
   32700.000       40.551       97.270    3.048000
   32730.000       40.567       97.252    3.048000
   32760.000       40.582       97.234    3.048000
   32790.000       40.598       97.216    3.048000
   32820.000       40.614       97.197    3.048000
   32850.000       40.629       97.179    3.048000
   32880.000       40.645       97.161    3.048000
   32910.000       40.661       97.143    3.048000
   32940.000       40.676       97.125    3.048000
   32970.000       40.692       97.107    3.048000
   33000.000       40.707       97.089    3.048000
   33030.000       40.723       97.071    3.048000
   33060.000       40.739       97.053    3.048000
   33090.000       40.754       97.034    3.048000
   33120.000       40.770       97.016    3.048000
   33150.000       40.786       96.998    3.048000
   33180.000       40.801       96.980    3.048000
   33210.000       40.817       96.962    3.048000
   33240.000       40.832       96.944    3.048000
   33270.000       40.848       96.925    3.048000
   33300.000       40.864       96.907    3.048000
   33330.000       40.879       96.889    3.048000
   33360.000       40.895       96.871    3.048000
   33390.000       40.910       96.853    3.048000
   33420.000       40.926       96.834    3.048000
   33450.000       40.941       96.816    3.048000
   33480.000       40.957       96.798    3.048000
   33510.000       40.973       96.780    3.048000
   33540.000       40.988       96.761    3.048000
   33570.000       41.004       96.743    3.048000
   33600.000       41.019       96.725    3.048000
   33630.000       41.035       96.706    3.048000
   33660.000       41.050       96.688    3.048000
   33690.000       41.066       96.670    3.048000
   33720.000       41.081       96.651    3.048000
   33750.000       41.097       96.633    3.048000
   33780.000       41.113       96.615    3.048000
   33810.000       41.128       96.596    3.048000
   33840.000       41.144       96.578    3.048000
   33870.000       41.159       96.560    3.048000
   33900.000       41.175       96.541    3.048000
   33930.000       41.190       96.523    3.048000
   33960.000       41.206       96.505    3.048000
   33990.000       41.221       96.486    3.048000
   34020.000       41.237       96.468    3.048000
   34050.000       41.252       96.449    3.048000
   34080.000       41.268       96.431    3.048000
   34110.000       41.283       96.413    3.048000
   34140.000       41.299       96.394    3.048000
   34170.000       41.314       96.376    3.048000
   34200.000       41.330       96.357    3.048000
   34230.000       41.345       96.339    3.048000
   34260.000       41.361       96.320    3.048000
   34290.000       41.376       96.302    3.048000
   34320.000       41.392       96.283    3.048000
   34350.000       41.407       96.265    3.048000
   34380.000       41.423       96.246    3.048000
   34410.000       41.438       96.228    3.048000
   34440.000       41.454       96.209    3.048000
   34470.000       41.469       96.191    3.048000
   34500.000       41.485       96.172    3.048000
   34530.000       41.500       96.153    3.048000
   34560.000       41.516       96.135    3.048000
   34590.000       41.531       96.116    3.048000
   34620.000       41.547       96.098    3.048000
   34650.000       41.562       96.079    3.048000
   34680.000       41.578       96.061    3.048000
   34710.000       41.593       96.042    3.048000
   34740.000       41.608       96.023    3.048000
   34770.000       41.624       96.005    3.048000
   34800.000       41.639       95.986    3.048000
   34830.000       41.655       95.967    3.048000
   34860.000       41.670       95.949    3.048000
   34890.000       41.686       95.930    3.048000
   34920.000       41.701       95.911    3.048000
   34950.000       41.717       95.893    3.048000
   34980.000       41.732       95.874    3.048000
   35010.000       41.747       95.855    3.048000
   35040.000       41.763       95.837    3.048000
   35070.000       41.778       95.818    3.048000
   35100.000       41.794       95.799    3.048000
   35130.000       41.809       95.780    3.048000
   35160.000       41.824       95.762    3.048000
   35190.000       41.840       95.743    3.048000
   35220.000       41.855       95.724    3.048000
   35250.000       41.871       95.705    3.048000
   35280.000       41.886       95.687    3.048000
   35310.000       41.901       95.668    3.048000
   35340.000       41.917       95.649    3.048000
   35370.000       41.932       95.630    3.048000
   35400.000       41.948       95.611    3.048000
   35430.000       41.963       95.593    3.048000
   35460.000       41.978       95.574    3.048000
   35490.000       41.994       95.555    3.048000
   35520.000       42.009       95.536    3.048000
   35550.000       42.024       95.517    3.048000
   35580.000       42.040       95.498    3.048000
   35610.000       42.055       95.479    3.048000
   35640.000       42.071       95.461    3.048000
   35670.000       42.086       95.442    3.048000
   35700.000       42.101       95.423    3.048000
   35730.000       42.117       95.404    3.048000
   35760.000       42.132       95.385    3.048000
   35790.000       42.147       95.366    3.048000
   35820.000       42.163       95.347    3.048000
   35850.000       42.178       95.328    3.048000
   35880.000       42.193       95.309    3.048000
   35910.000       42.209       95.290    3.048000
   35940.000       42.224       95.271    3.048000
   35970.000       42.239       95.252    3.048000
   36000.000       42.255       95.233    3.048000
   36030.000       42.270       95.214    3.048000
   36060.000       42.285       95.195    3.048000
   36090.000       42.301       95.176    3.048000
   36120.000       42.316       95.157    3.048000
   36150.000       42.331       95.138    3.048000
   36180.000       42.346       95.119    3.048000
   36210.000       42.362       95.100    3.048000
   36240.000       42.377       95.081    3.048000
   36270.000       42.392       95.062    3.048000
   36300.000       42.408       95.043    3.048000
   36330.000       42.423       95.024    3.048000
   36360.000       42.438       95.004    3.048000
   36390.000       42.453       94.985    3.048000
   36420.000       42.469       94.966    3.048000
   36450.000       42.484       94.947    3.048000
   36480.000       42.499       94.928    3.048000
   36510.000       42.515       94.909    3.048000
   36540.000       42.530       94.890    3.048000
   36570.000       42.545       94.870    3.048000
   36600.000       42.560       94.851    3.048000
   36630.000       42.576       94.832    3.048000
   36660.000       42.591       94.813    3.048000
   36690.000       42.606       94.794    3.048000
   36720.000       42.621       94.774    3.048000
   36750.000       42.637       94.755    3.048000
   36780.000       42.652       94.736    3.048000
   36810.000       42.667       94.717    3.048000
   36840.000       42.682       94.697    3.048000
   36870.000       42.697       94.678    3.048000
   36900.000       42.713       94.659    3.048000
   36930.000       42.728       94.640    3.048000
   36960.000       42.743       94.620    3.048000
   36990.000       42.758       94.601    3.048000
   37020.000       42.774       94.582    3.048000
   37050.000       42.789       94.562    3.048000
   37080.000       42.804       94.543    3.048000
   37110.000       42.819       94.524    3.048000
   37140.000       42.834       94.504    3.048000
   37170.000       42.850       94.485    3.048000
   37200.000       42.865       94.466    3.048000
   37230.000       42.880       94.446    3.048000
   37260.000       42.895       94.427    3.048000
   37290.000       42.910       94.407    3.048000
   37320.000       42.925       94.388    3.048000
   37350.000       42.941       94.369    3.048000
   37380.000       42.956       94.349    3.048000
   37410.000       42.971       94.330    3.048000
   37440.000       42.986       94.310    3.048000
   37470.000       43.001       94.291    3.048000
   37500.000       43.016       94.271    3.048000
   37530.000       43.032       94.252    3.048000
   37560.000       43.047       94.232    3.048000
   37590.000       43.062       94.213    3.048000
   37620.000       43.077       94.193    3.048000
   37650.000       43.092       94.174    3.048000
   37680.000       43.107       94.154    3.048000
   37710.000       43.122       94.135    3.048000
   37740.000       43.138       94.115    3.048000
   37770.000       43.153       94.096    3.048000
   37800.000       43.168       94.076    3.048000
   37830.000       43.183       94.057    3.048000
   37860.000       43.198       94.037    3.048000
   37890.000       43.213       94.017    3.048000
   37920.000       43.228       93.998    3.048000
   37950.000       43.243       93.978    3.048000
   37980.000       43.258       93.959    3.048000
   38010.000       43.274       93.939    3.048000
   38040.000       43.289       93.919    3.048000
   38070.000       43.304       93.900    3.048000
   38100.000       43.319       93.880    3.048000
   38130.000       43.334       93.860    3.048000
   38160.000       43.349       93.841    3.048000
   38190.000       43.364       93.821    3.048000
   38220.000       43.379       93.801    3.048000
   38250.000       43.394       93.781    3.048000
   38280.000       43.409       93.762    3.048000
   38310.000       43.424       93.742    3.048000
   38340.000       43.439       93.722    3.048000
   38370.000       43.454       93.703    3.048000
   38400.000       43.470       93.683    3.048000
   38430.000       43.485       93.663    3.048000
   38460.000       43.500       93.643    3.048000
   38490.000       43.515       93.623    3.048000
   38520.000       43.530       93.604    3.048000
   38550.000       43.545       93.584    3.048000
   38580.000       43.560       93.564    3.048000
   38610.000       43.575       93.544    3.048000
   38640.000       43.590       93.524    3.048000
   38670.000       43.605       93.505    3.048000
   38700.000       43.620       93.485    3.048000
   38730.000       43.635       93.465    3.048000
   38760.000       43.650       93.445    3.048000
   38790.000       43.665       93.425    3.048000
   38820.000       43.680       93.405    3.048000
   38850.000       43.695       93.385    3.048000
   38880.000       43.710       93.365    3.048000
   38910.000       43.725       93.345    3.048000
   38940.000       43.740       93.325    3.048000
   38970.000       43.755       93.306    3.048000
   39000.000       43.770       93.286    3.048000
   39030.000       43.785       93.266    3.048000
   39060.000       43.800       93.246    3.048000
   39090.000       43.815       93.226    3.048000
   39120.000       43.830       93.206    3.048000
   39150.000       43.845       93.186    3.048000
   39180.000       43.860       93.166    3.048000
   39210.000       43.875       93.146    3.048000
   39240.000       43.890       93.126    3.048000
   39270.000       43.905       93.106    3.048000
   39300.000       43.920       93.085    3.048000
   39330.000       43.934       93.065    3.048000
   39360.000       43.949       93.045    3.048000
   39390.000       43.964       93.025    3.048000
   39420.000       43.979       93.005    3.048000
   39450.000       43.994       92.985    3.048000
   39480.000       44.009       92.965    3.048000
   39510.000       44.024       92.945    3.048000
   39540.000       44.039       92.925    3.048000
   39570.000       44.054       92.905    3.048000
   39600.000       44.069       92.884    3.048000
   39630.000       44.084       92.864    3.048000
   39660.000       44.099       92.844    3.048000
   39690.000       44.114       92.824    3.048000
   39720.000       44.128       92.804    3.048000
   39750.000       44.143       92.783    3.048000
   39780.000       44.158       92.763    3.048000
   39810.000       44.173       92.743    3.048000
   39840.000       44.188       92.723    3.048000
   39870.000       44.203       92.703    3.048000
   39900.000       44.218       92.682    3.048000
   39930.000       44.233       92.662    3.048000
   39960.000       44.248       92.642    3.048000
   39990.000       44.262       92.621    3.048000
   40020.000       44.277       92.601    3.048000
   40050.000       44.292       92.581    3.048000
   40080.000       44.307       92.561    3.048000
   40110.000       44.322       92.540    3.048000
   40140.000       44.337       92.520    3.048000
   40170.000       44.352       92.499    3.048000
   40200.000       44.366       92.479    3.048000
   40230.000       44.381       92.459    3.048000
   40260.000       44.396       92.438    3.048000
   40290.000       44.411       92.418    3.048000
   40320.000       44.426       92.398    3.048000
   40350.000       44.441       92.377    3.048000
   40380.000       44.455       92.357    3.048000
   40410.000       44.470       92.336    3.048000
   40440.000       44.485       92.316    3.048000
   40470.000       44.500       92.295    3.048000
   40500.000       44.515       92.275    3.048000
   40530.000       44.529       92.254    3.048000
   40560.000       44.544       92.234    3.048000
   40590.000       44.559       92.214    3.048000
   40620.000       44.574       92.193    3.048000
   40650.000       44.589       92.173    3.048000
   40680.000       44.603       92.152    3.048000
   40710.000       44.618       92.131    3.048000
   40740.000       44.633       92.111    3.048000
   40770.000       44.648       92.090    3.048000
   40800.000       44.662       92.070    3.048000
   40830.000       44.677       92.049    3.048000
   40860.000       44.692       92.029    3.048000
   40890.000       44.707       92.008    3.048000
   40920.000       44.721       91.987    3.048000
   40950.000       44.736       91.967    3.048000
   40980.000       44.751       91.946    3.048000
   41010.000       44.766       91.926    3.048000
   41040.000       44.780       91.905    3.048000
   41070.000       44.795       91.884    3.048000
   41100.000       44.810       91.864    3.048000
   41130.000       44.825       91.843    3.048000
   41160.000       44.839       91.822    3.048000
   41190.000       44.854       91.801    3.048000
   41220.000       44.869       91.781    3.048000
   41250.000       44.883       91.760    3.048000
   41280.000       44.898       91.739    3.048000
   41310.000       44.913       91.719    3.048000
   41340.000       44.928       91.698    3.048000
   41370.000       44.942       91.677    3.048000
   41400.000       44.957       91.656    3.048000
   41430.000       44.972       91.635    3.048000
   41460.000       44.986       91.615    3.048000
   41490.000       45.001       91.594    3.048000
   41520.000       45.016       91.573    3.048000
   41550.000       45.030       91.552    3.048000
   41580.000       45.045       91.531    3.048000
   41610.000       45.060       91.511    3.048000
   41640.000       45.074       91.490    3.048000
   41670.000       45.089       91.469    3.048000
   41700.000       45.104       91.448    3.048000
   41730.000       45.118       91.427    3.048000
   41760.000       45.133       91.406    3.048000
   41790.000       45.148       91.385    3.048000
   41820.000       45.162       91.364    3.048000
   41850.000       45.177       91.343    3.048000
   41880.000       45.192       91.322    3.048000
   41910.000       45.206       91.301    3.048000
   41940.000       45.221       91.280    3.048000
   41970.000       45.235       91.259    3.048000
   42000.000       45.250       91.238    3.048000
   42030.000       45.265       91.217    3.048000
   42060.000       45.279       91.196    3.048000
   42090.000       45.294       91.175    3.048000
   42120.000       45.308       91.154    3.048000
   42150.000       45.323       91.133    3.048000
   42180.000       45.338       91.112    3.048000
   42210.000       45.352       91.091    3.048000
   42240.000       45.367       91.070    3.048000
   42270.000       45.381       91.049    3.048000
   42300.000       45.396       91.028    3.048000
   42330.000       45.411       91.007    3.048000
   42360.000       45.425       90.986    3.048000
   42390.000       45.440       90.965    3.048000
   42420.000       45.454       90.944    3.048000
   42450.000       45.469       90.922    3.048000
   42480.000       45.483       90.901    3.048000
   42510.000       45.498       90.880    3.048000
   42540.000       45.512       90.859    3.048000
   42570.000       45.527       90.838    3.048000
   42600.000       45.542       90.816    3.048000
   42630.000       45.556       90.795    3.048000
   42660.000       45.571       90.774    3.048000
   42690.000       45.585       90.753    3.048000
   42720.000       45.600       90.732    3.048000
   42750.000       45.614       90.710    3.048000
   42780.000       45.629       90.689    3.048000
   42810.000       45.643       90.668    3.048000
   42840.000       45.658       90.646    3.048000
   42870.000       45.672       90.625    3.048000
   42900.000       45.687       90.604    3.048000
   42930.000       45.701       90.582    3.048000
   42960.000       45.716       90.561    3.048000
   42990.000       45.730       90.540    3.048000
   43020.000       45.745       90.518    3.048000
   43050.000       45.759       90.497    3.048000
   43080.000       45.774       90.476    3.048000
   43110.000       45.788       90.454    3.048000
   43140.000       45.803       90.433    3.048000
   43170.000       45.817       90.411    3.048000
   43200.000       45.831       90.390    3.048000
   43230.000       45.846       90.369    3.048000
   43260.000       45.860       90.347    3.048000
   43290.000       45.875       90.326    3.048000
   43320.000       45.889       90.304    3.048000
   43350.000       45.904       90.283    3.048000
   43380.000       45.918       90.261    3.048000
   43410.000       45.933       90.240    3.048000
   43440.000       45.947       90.218    3.048000
   43470.000       45.961       90.197    3.048000
   43500.000       45.976       90.175    3.048000
   43530.000       45.990       90.154    3.048000
   43560.000       46.005       90.132    3.048000
   43590.000       46.019       90.110    3.048000
   43620.000       46.033       90.089    3.048000
   43650.000       46.048       90.067    3.048000
   43680.000       46.062       90.046    3.048000
   43710.000       46.077       90.024    3.048000
   43740.000       46.091       90.002    3.048000
   43770.000       46.105       89.981    3.048000
   43800.000       46.120       89.959    3.048000
   43830.000       46.134       89.937    3.048000
   43860.000       46.148       89.916    3.048000
   43890.000       46.163       89.894    3.048000
   43920.000       46.177       89.872    3.048000
   43950.000       46.192       89.851    3.048000
   43980.000       46.206       89.829    3.048000
   44010.000       46.220       89.807    3.048000
   44040.000       46.235       89.786    3.048000
   44070.000       46.249       89.764    3.048000
   44100.000       46.263       89.742    3.048000
   44130.000       46.278       89.720    3.048000
   44160.000       46.292       89.698    3.048000
   44190.000       46.306       89.677    3.048000
   44220.000       46.321       89.655    3.048000
   44250.000       46.335       89.633    3.048000
   44280.000       46.349       89.611    3.048000
   44310.000       46.363       89.589    3.048000
   44340.000       46.378       89.568    3.048000
   44370.000       46.392       89.546    3.048000
   44400.000       46.406       89.524    3.048000
   44430.000       46.421       89.502    3.048000
   44460.000       46.435       89.480    3.048000
   44490.000       46.449       89.458    3.048000
   44520.000       46.463       89.436    3.048000
   44550.000       46.478       89.414    3.048000
   44580.000       46.492       89.392    3.048000
   44610.000       46.506       89.370    3.048000
   44640.000       46.521       89.348    3.048000
   44670.000       46.535       89.326    3.048000
   44700.000       46.549       89.304    3.048000
   44730.000       46.563       89.282    3.048000
   44760.000       46.578       89.260    3.048000
   44790.000       46.592       89.238    3.048000
   44820.000       46.606       89.216    3.048000
   44850.000       46.620       89.194    3.048000
   44880.000       46.634       89.172    3.048000
   44910.000       46.649       89.150    3.048000
   44940.000       46.663       89.128    3.048000
   44970.000       46.677       89.106    3.048000
   45000.000       46.691       89.084    3.048000
   45030.000       46.706       89.062    3.048000
   45060.000       46.720       89.040    3.048000
   45090.000       46.734       89.018    3.048000
   45120.000       46.748       88.995    3.048000
   45150.000       46.762       88.973    3.048000
   45180.000       46.776       88.951    3.048000
   45210.000       46.791       88.929    3.048000
   45240.000       46.805       88.907    3.048000
   45270.000       46.819       88.884    3.048000
   45300.000       46.833       88.862    3.048000
   45330.000       46.847       88.840    3.048000
   45360.000       46.861       88.818    3.048000
   45390.000       46.876       88.795    3.048000
   45420.000       46.890       88.773    3.048000
   45450.000       46.904       88.751    3.048000
   45480.000       46.918       88.729    3.048000
   45510.000       46.932       88.706    3.048000
   45540.000       46.946       88.684    3.048000
   45570.000       46.960       88.662    3.048000
   45600.000       46.975       88.639    3.048000
   45630.000       46.989       88.617    3.048000
   45660.000       47.003       88.595    3.048000
   45690.000       47.017       88.572    3.048000
   45720.000       47.031       88.550    3.048000
   45750.000       47.045       88.527    3.048000
   45780.000       47.059       88.505    3.048000
   45810.000       47.073       88.483    3.048000
   45840.000       47.087       88.460    3.048000
   45870.000       47.101       88.438    3.048000
   45900.000       47.116       88.415    3.048000
   45930.000       47.130       88.393    3.048000
   45960.000       47.144       88.370    3.048000
   45990.000       47.158       88.348    3.048000
   46020.000       47.172       88.325    3.048000
   46050.000       47.186       88.303    3.048000
   46080.000       47.200       88.280    3.048000
   46110.000       47.214       88.258    3.048000
   46140.000       47.228       88.235    3.048000
   46170.000       47.242       88.213    3.048000
   46200.000       47.256       88.190    3.048000
   46230.000       47.270       88.168    3.048000
   46260.000       47.284       88.145    3.048000
   46290.000       47.298       88.122    3.048000
   46320.000       47.312       88.100    3.048000
   46350.000       47.326       88.077    3.048000
   46380.000       47.340       88.054    3.048000
   46410.000       47.354       88.032    3.048000
   46440.000       47.368       88.009    3.048000
   46470.000       47.382       87.986    3.048000
   46500.000       47.396       87.964    3.048000
   46530.000       47.410       87.941    3.048000
   46560.000       47.424       87.918    3.048000
   46590.000       47.438       87.896    3.048000
   46620.000       47.452       87.873    3.048000
   46650.000       47.466       87.850    3.048000
   46680.000       47.480       87.827    3.048000
   46710.000       47.494       87.805    3.048000
   46740.000       47.508       87.782    3.048000
   46770.000       47.522       87.759    3.048000
   46800.000       47.536       87.736    3.048000
   46830.000       47.550       87.713    3.048000
   46860.000       47.564       87.690    3.048000
   46890.000       47.578       87.668    3.048000
   46920.000       47.591       87.645    3.048000
   46950.000       47.605       87.622    3.048000
   46980.000       47.619       87.599    3.048000
   47010.000       47.633       87.576    3.048000
   47040.000       47.647       87.553    3.048000
   47070.000       47.661       87.530    3.048000
   47100.000       47.675       87.507    3.048000
   47130.000       47.689       87.484    3.048000
   47160.000       47.703       87.461    3.048000
   47190.000       47.717       87.438    3.048000
   47220.000       47.730       87.415    3.048000
   47250.000       47.744       87.392    3.048000
   47280.000       47.758       87.369    3.048000
   47310.000       47.772       87.346    3.048000
   47340.000       47.786       87.323    3.048000
   47370.000       47.800       87.300    3.048000
   47400.000       47.814       87.277    3.048000
   47430.000       47.827       87.254    3.048000
   47460.000       47.841       87.231    3.048000
   47490.000       47.855       87.208    3.048000
   47520.000       47.869       87.185    3.048000
   47550.000       47.883       87.162    3.048000
   47580.000       47.897       87.139    3.048000
   47610.000       47.910       87.116    3.048000
   47640.000       47.924       87.092    3.048000
   47670.000       47.938       87.069    3.048000
   47700.000       47.952       87.046    3.048000
   47730.000       47.966       87.023    3.048000
   47760.000       47.979       87.000    3.048000
   47790.000       47.993       86.976    3.048000
   47820.000       48.007       86.953    3.048000
   47850.000       48.021       86.930    3.048000
   47880.000       48.035       86.907    3.048000
   47910.000       48.048       86.883    3.048000
   47940.000       48.062       86.860    3.048000
   47970.000       48.076       86.837    3.048000
   48000.000       48.090       86.814    3.048000
   48030.000       48.103       86.790    3.048000
   48060.000       48.117       86.767    3.048000
   48090.000       48.131       86.744    3.048000
   48120.000       48.145       86.720    3.048000
   48150.000       48.158       86.697    3.048000
   48180.000       48.172       86.673    3.048000
   48210.000       48.186       86.650    3.048000
   48240.000       48.199       86.627    3.048000
   48270.000       48.213       86.603    3.048000
   48300.000       48.227       86.580    3.048000
   48330.000       48.241       86.556    3.048000
   48360.000       48.254       86.533    3.048000
   48390.000       48.268       86.509    3.048000
   48420.000       48.282       86.486    3.048000
   48450.000       48.295       86.462    3.048000
   48480.000       48.309       86.439    3.048000
   48510.000       48.323       86.415    3.048000
   48540.000       48.336       86.392    3.048000
   48570.000       48.350       86.368    3.048000
   48600.000       48.364       86.345    3.048000
   48630.000       48.377       86.321    3.048000
   48660.000       48.391       86.298    3.048000
   48690.000       48.405       86.274    3.048000
   48720.000       48.418       86.250    3.048000
   48750.000       48.432       86.227    3.048000
   48780.000       48.446       86.203    3.048000
   48810.000       48.459       86.180    3.048000
   48840.000       48.473       86.156    3.048000
   48870.000       48.486       86.132    3.048000
   48900.000       48.500       86.109    3.048000
   48930.000       48.514       86.085    3.048000
   48960.000       48.527       86.061    3.048000
   48990.000       48.541       86.037    3.048000
   49020.000       48.554       86.014    3.048000
   49050.000       48.568       85.990    3.048000
   49080.000       48.582       85.966    3.048000
   49110.000       48.595       85.942    3.048000
   49140.000       48.609       85.919    3.048000
   49170.000       48.622       85.895    3.048000
   49200.000       48.636       85.871    3.048000
   49230.000       48.649       85.847    3.048000
   49260.000       48.663       85.823    3.048000
   49290.000       48.677       85.800    3.048000
   49320.000       48.690       85.776    3.048000
   49350.000       48.704       85.752    3.048000
   49380.000       48.717       85.728    3.048000
   49410.000       48.731       85.704    3.048000
   49440.000       48.744       85.680    3.048000
   49470.000       48.758       85.656    3.048000
   49500.000       48.771       85.632    3.048000
   49530.000       48.785       85.608    3.048000
   49560.000       48.798       85.584    3.048000
   49590.000       48.812       85.560    3.048000
   49620.000       48.825       85.536    3.048000
   49650.000       48.839       85.512    3.048000
   49680.000       48.852       85.488    3.048000
   49710.000       48.866       85.464    3.048000
   49740.000       48.879       85.440    3.048000
   49770.000       48.893       85.416    3.048000
   49800.000       48.906       85.392    3.048000
   49830.000       48.920       85.368    3.048000
   49860.000       48.933       85.344    3.048000
   49890.000       48.946       85.320    3.048000
   49920.000       48.960       85.296    3.048000
   49950.000       48.973       85.272    3.048000
   49980.000       48.987       85.248    3.048000
   50010.000       49.000       85.223    3.048000
   50040.000       49.014       85.199    3.048000
   50070.000       49.027       85.175    3.048000
   50100.000       49.040       85.151    3.048000
   50130.000       49.054       85.127    3.048000
   50160.000       49.067       85.102    3.048000
   50190.000       49.081       85.078    3.048000
   50220.000       49.094       85.054    3.048000
   50250.000       49.107       85.030    3.048000
   50280.000       49.121       85.005    3.048000
   50310.000       49.134       84.981    3.048000
   50340.000       49.148       84.957    3.048000
   50370.000       49.161       84.933    3.048000
   50400.000       49.174       84.908    3.048000
   50430.000       49.188       84.884    3.048000
   50460.000       49.201       84.860    3.048000
   50490.000       49.214       84.835    3.048000
   50520.000       49.228       84.811    3.048000
   50550.000       49.241       84.786    3.048000
   50580.000       49.254       84.762    3.048000
   50610.000       49.268       84.738    3.048000
   50640.000       49.281       84.713    3.048000
   50670.000       49.294       84.689    3.048000
   50700.000       49.308       84.664    3.048000
   50730.000       49.321       84.640    3.048000
   50760.000       49.334       84.615    3.048000
   50790.000       49.347       84.591    3.048000
   50820.000       49.361       84.566    3.048000
   50850.000       49.374       84.542    3.048000
   50880.000       49.387       84.517    3.048000
   50910.000       49.401       84.493    3.048000
   50940.000       49.414       84.468    3.048000
   50970.000       49.427       84.444    3.048000
   51000.000       49.440       84.419    3.048000
   51030.000       49.454       84.394    3.048000
   51060.000       49.467       84.370    3.048000
   51090.000       49.480       84.345    3.048000
   51120.000       49.493       84.321    3.048000
   51150.000       49.507       84.296    3.048000
   51180.000       49.520       84.271    3.048000
   51210.000       49.533       84.247    3.048000
   51240.000       49.546       84.222    3.048000
   51270.000       49.559       84.197    3.048000
   51300.000       49.573       84.172    3.048000
   51330.000       49.586       84.148    3.048000
   51360.000       49.599       84.123    3.048000
   51390.000       49.612       84.098    3.048000
   51420.000       49.625       84.073    3.048000
   51450.000       49.639       84.049    3.048000
   51480.000       49.652       84.024    3.048000
   51510.000       49.665       83.999    3.048000
   51540.000       49.678       83.974    3.048000
   51570.000       49.691       83.949    3.048000
   51600.000       49.704       83.925    3.048000
   51630.000       49.718       83.900    3.048000
   51660.000       49.731       83.875    3.048000
   51690.000       49.744       83.850    3.048000
   51720.000       49.757       83.825    3.048000
   51750.000       49.770       83.800    3.048000
   51780.000       49.783       83.775    3.048000
   51810.000       49.796       83.750    3.048000
   51840.000       49.809       83.725    3.048000
   51870.000       49.823       83.700    3.048000
   51900.000       49.836       83.675    3.048000
   51930.000       49.849       83.650    3.048000
   51960.000       49.862       83.625    3.048000
   51990.000       49.875       83.600    3.048000
   52020.000       49.888       83.575    3.048000
   52050.000       49.901       83.550    3.048000
   52080.000       49.914       83.525    3.048000
   52110.000       49.927       83.500    3.048000
   52140.000       49.940       83.475    3.048000
   52170.000       49.953       83.450    3.048000
   52200.000       49.966       83.425    3.048000
   52230.000       49.979       83.400    3.048000
   52260.000       49.992       83.374    3.048000
   52290.000       50.005       83.349    3.048000
   52320.000       50.018       83.324    3.048000
   52350.000       50.031       83.299    3.048000
   52380.000       50.044       83.274    3.048000
   52410.000       50.057       83.248    3.048000
   52440.000       50.070       83.223    3.048000
   52470.000       50.083       83.198    3.048000
   52500.000       50.096       83.173    3.048000
   52530.000       50.109       83.147    3.048000
   52560.000       50.122       83.122    3.048000
   52590.000       50.135       83.097    3.048000
   52620.000       50.148       83.072    3.048000
   52650.000       50.161       83.046    3.048000
   52680.000       50.174       83.021    3.048000
   52710.000       50.187       82.995    3.048000
   52740.000       50.200       82.970    3.048000
   52770.000       50.213       82.945    3.048000
   52800.000       50.226       82.919    3.048000
   52830.000       50.239       82.894    3.048000
   52860.000       50.252       82.869    3.048000
