                              24 May 2018 18:54:38
Aircraft-Aircraft1


Time (EpSec)    Lat (deg)    Lon (deg)    Alt (km)
   87570.000        8.814     -158.532    3.048000
   87600.000        8.827     -158.516    3.048000
   87630.000        8.841     -158.500    3.048000
   87660.000        8.855     -158.483    3.048000
   87690.000        8.868     -158.467    3.048000
   87720.000        8.882     -158.451    3.048000
   87750.000        8.895     -158.435    3.048000
   87780.000        8.909     -158.419    3.048000
   87810.000        8.922     -158.403    3.048000
   87840.000        8.936     -158.387    3.048000
   87870.000        8.949     -158.371    3.048000
   87900.000        8.963     -158.355    3.048000
   87930.000        8.976     -158.339    3.048000
   87960.000        8.990     -158.323    3.048000
   87990.000        9.004     -158.307    3.048000
   88020.000        9.017     -158.291    3.048000
   88050.000        9.031     -158.275    3.048000
   88080.000        9.044     -158.259    3.048000
   88110.000        9.058     -158.243    3.048000
   88140.000        9.071     -158.227    3.048000
   88170.000        9.085     -158.211    3.048000
   88200.000        9.098     -158.195    3.048000
   88230.000        9.112     -158.179    3.048000
   88260.000        9.125     -158.163    3.048000
   88290.000        9.139     -158.147    3.048000
   88320.000        9.153     -158.131    3.048000
   88350.000        9.166     -158.115    3.048000
   88380.000        9.180     -158.099    3.048000
   88410.000        9.193     -158.083    3.048000
   88440.000        9.207     -158.067    3.048000
   88470.000        9.220     -158.050    3.048000
   88500.000        9.234     -158.034    3.048000
   88530.000        9.247     -158.018    3.048000
   88560.000        9.261     -158.002    3.048000
   88590.000        9.274     -157.986    3.048000
   88620.000        9.288     -157.970    3.048000
   88650.000        9.301     -157.954    3.048000
   88680.000        9.315     -157.938    3.048000
   88710.000        9.329     -157.922    3.048000
   88740.000        9.342     -157.906    3.048000
   88770.000        9.356     -157.890    3.048000
   88800.000        9.369     -157.874    3.048000
   88830.000        9.383     -157.858    3.048000
   88860.000        9.396     -157.842    3.048000
   88890.000        9.410     -157.826    3.048000
   88920.000        9.423     -157.810    3.048000
   88950.000        9.437     -157.793    3.048000
   88980.000        9.450     -157.777    3.048000
   89010.000        9.464     -157.761    3.048000
   89040.000        9.477     -157.745    3.048000
   89070.000        9.491     -157.729    3.048000
   89100.000        9.504     -157.713    3.048000
   89130.000        9.518     -157.697    3.048000
   89160.000        9.531     -157.681    3.048000
   89190.000        9.545     -157.665    3.048000
   89220.000        9.558     -157.649    3.048000
   89250.000        9.572     -157.633    3.048000
   89280.000        9.585     -157.617    3.048000
   89310.000        9.599     -157.600    3.048000
   89340.000        9.613     -157.584    3.048000
   89370.000        9.626     -157.568    3.048000
   89400.000        9.640     -157.552    3.048000
   89430.000        9.653     -157.536    3.048000
   89460.000        9.667     -157.520    3.048000
   89490.000        9.680     -157.504    3.048000
   89520.000        9.694     -157.488    3.048000
   89550.000        9.707     -157.472    3.048000
   89580.000        9.721     -157.456    3.048000
   89610.000        9.734     -157.440    3.048000
   89640.000        9.748     -157.423    3.048000
   89670.000        9.761     -157.407    3.048000
   89700.000        9.775     -157.391    3.048000
   89730.000        9.788     -157.375    3.048000
   89760.000        9.802     -157.359    3.048000
   89790.000        9.815     -157.343    3.048000
   89820.000        9.829     -157.327    3.048000
   89850.000        9.842     -157.311    3.048000
   89880.000        9.856     -157.295    3.048000
   89910.000        9.869     -157.278    3.048000
   89940.000        9.883     -157.262    3.048000
   89970.000        9.896     -157.246    3.048000
   90000.000        9.910     -157.230    3.048000
   90030.000        9.923     -157.214    3.048000
   90060.000        9.937     -157.198    3.048000
   90090.000        9.950     -157.182    3.048000
   90120.000        9.964     -157.166    3.048000
   90150.000        9.977     -157.149    3.048000
   90180.000        9.991     -157.133    3.048000
   90210.000       10.004     -157.117    3.048000
   90240.000       10.018     -157.101    3.048000
   90270.000       10.031     -157.085    3.048000
   90300.000       10.045     -157.069    3.048000
   90330.000       10.058     -157.053    3.048000
   90360.000       10.072     -157.037    3.048000
   90390.000       10.085     -157.020    3.048000
   90420.000       10.099     -157.004    3.048000
   90450.000       10.112     -156.988    3.048000
   90480.000       10.126     -156.972    3.048000
   90510.000       10.139     -156.956    3.048000
   90540.000       10.153     -156.940    3.048000
   90570.000       10.166     -156.924    3.048000
   90600.000       10.180     -156.907    3.048000
   90630.000       10.193     -156.891    3.048000
   90660.000       10.206     -156.875    3.048000
   90690.000       10.220     -156.859    3.048000
   90720.000       10.233     -156.843    3.048000
   90750.000       10.247     -156.827    3.048000
   90780.000       10.260     -156.811    3.048000
   90810.000       10.274     -156.794    3.048000
   90840.000       10.287     -156.778    3.048000
   90870.000       10.301     -156.762    3.048000
   90900.000       10.314     -156.746    3.048000
   90930.000       10.328     -156.730    3.048000
   90960.000       10.341     -156.714    3.048000
   90990.000       10.355     -156.697    3.048000
   91020.000       10.368     -156.681    3.048000
   91050.000       10.382     -156.665    3.048000
   91080.000       10.395     -156.649    3.048000
   91110.000       10.409     -156.633    3.048000
   91140.000       10.422     -156.617    3.048000
   91170.000       10.436     -156.600    3.048000
   91200.000       10.449     -156.584    3.048000
   91230.000       10.462     -156.568    3.048000
   91260.000       10.476     -156.552    3.048000
   91290.000       10.489     -156.536    3.048000
   91320.000       10.503     -156.520    3.048000
   91350.000       10.516     -156.503    3.048000
   91380.000       10.530     -156.487    3.048000
   91410.000       10.543     -156.471    3.048000
   91440.000       10.557     -156.455    3.048000
   91470.000       10.570     -156.439    3.048000
   91500.000       10.584     -156.422    3.048000
   91530.000       10.597     -156.406    3.048000
   91560.000       10.611     -156.390    3.048000
   91590.000       10.624     -156.374    3.048000
   91620.000       10.637     -156.358    3.048000
   91650.000       10.651     -156.342    3.048000
   91680.000       10.664     -156.325    3.048000
   91710.000       10.678     -156.309    3.048000
   91740.000       10.691     -156.293    3.048000
   91770.000       10.705     -156.277    3.048000
   91800.000       10.718     -156.261    3.048000
   91830.000       10.732     -156.244    3.048000
   91860.000       10.745     -156.228    3.048000
   91890.000       10.759     -156.212    3.048000
   91920.000       10.772     -156.196    3.048000
   91950.000       10.785     -156.180    3.048000
   91980.000       10.799     -156.163    3.048000
   92010.000       10.812     -156.147    3.048000
   92040.000       10.826     -156.131    3.048000
   92070.000       10.839     -156.115    3.048000
   92100.000       10.853     -156.098    3.048000
   92130.000       10.866     -156.082    3.048000
   92160.000       10.880     -156.066    3.048000
   92190.000       10.893     -156.050    3.048000
   92220.000       10.906     -156.034    3.048000
   92250.000       10.920     -156.017    3.048000
   92280.000       10.933     -156.001    3.048000
   92310.000       10.947     -155.985    3.048000
   92340.000       10.960     -155.969    3.048000
   92370.000       10.974     -155.952    3.048000
   92400.000       10.987     -155.936    3.048000
   92430.000       11.000     -155.920    3.048000
   92460.000       11.014     -155.904    3.048000
   92490.000       11.027     -155.888    3.048000
   92520.000       11.041     -155.871    3.048000
   92550.000       11.054     -155.855    3.048000
   92580.000       11.068     -155.839    3.048000
   92610.000       11.081     -155.823    3.048000
   92640.000       11.094     -155.806    3.048000
   92670.000       11.108     -155.790    3.048000
   92700.000       11.121     -155.774    3.048000
   92730.000       11.135     -155.758    3.048000
   92760.000       11.148     -155.741    3.048000
   92790.000       11.162     -155.725    3.048000
   92820.000       11.175     -155.709    3.048000
   92850.000       11.188     -155.693    3.048000
   92880.000       11.202     -155.676    3.048000
   92910.000       11.215     -155.660    3.048000
   92940.000       11.229     -155.644    3.048000
   92970.000       11.242     -155.628    3.048000
   93000.000       11.255     -155.611    3.048000
   93030.000       11.269     -155.595    3.048000
   93060.000       11.282     -155.579    3.048000
   93090.000       11.296     -155.563    3.048000
   93120.000       11.309     -155.546    3.048000
   93150.000       11.323     -155.530    3.048000
   93180.000       11.336     -155.514    3.048000
   93210.000       11.349     -155.497    3.048000
   93240.000       11.363     -155.481    3.048000
   93270.000       11.376     -155.465    3.048000
   93300.000       11.390     -155.449    3.048000
   93330.000       11.403     -155.432    3.048000
   93360.000       11.416     -155.416    3.048000
   93390.000       11.430     -155.400    3.048000
   93420.000       11.443     -155.384    3.048000
   93450.000       11.457     -155.367    3.048000
   93480.000       11.470     -155.351    3.048000
   93510.000       11.483     -155.335    3.048000
   93540.000       11.497     -155.318    3.048000
   93570.000       11.510     -155.302    3.048000
   93600.000       11.524     -155.286    3.048000
   93630.000       11.537     -155.270    3.048000
   93660.000       11.550     -155.253    3.048000
   93690.000       11.564     -155.237    3.048000
   93720.000       11.577     -155.221    3.048000
   93750.000       11.591     -155.204    3.048000
   93780.000       11.604     -155.188    3.048000
   93810.000       11.617     -155.172    3.048000
   93840.000       11.631     -155.155    3.048000
   93870.000       11.644     -155.139    3.048000
   93900.000       11.658     -155.123    3.048000
   93930.000       11.671     -155.107    3.048000
   93960.000       11.684     -155.090    3.048000
   93990.000       11.698     -155.074    3.048000
   94020.000       11.711     -155.058    3.048000
   94050.000       11.724     -155.041    3.048000
   94080.000       11.738     -155.025    3.048000
   94110.000       11.751     -155.009    3.048000
   94140.000       11.765     -154.992    3.048000
   94170.000       11.778     -154.976    3.048000
   94200.000       11.791     -154.960    3.048000
   94230.000       11.805     -154.943    3.048000
   94260.000       11.818     -154.927    3.048000
   94290.000       11.831     -154.911    3.048000
   94320.000       11.845     -154.894    3.048000
   94350.000       11.858     -154.878    3.048000
   94380.000       11.872     -154.862    3.048000
   94410.000       11.885     -154.845    3.048000
   94440.000       11.898     -154.829    3.048000
   94470.000       11.912     -154.813    3.048000
   94500.000       11.925     -154.796    3.048000
   94530.000       11.938     -154.780    3.048000
   94560.000       11.952     -154.764    3.048000
   94590.000       11.965     -154.747    3.048000
   94620.000       11.979     -154.731    3.048000
   94650.000       11.992     -154.715    3.048000
   94680.000       12.005     -154.698    3.048000
   94710.000       12.019     -154.682    3.048000
   94740.000       12.032     -154.666    3.048000
   94770.000       12.045     -154.649    3.048000
   94800.000       12.059     -154.633    3.048000
   94830.000       12.072     -154.617    3.048000
   94860.000       12.085     -154.600    3.048000
   94890.000       12.099     -154.584    3.048000
   94920.000       12.112     -154.568    3.048000
   94950.000       12.126     -154.551    3.048000
   94980.000       12.139     -154.535    3.048000
   95010.000       12.152     -154.518    3.048000
   95040.000       12.166     -154.502    3.048000
   95070.000       12.179     -154.486    3.048000
   95100.000       12.192     -154.469    3.048000
   95130.000       12.206     -154.453    3.048000
   95160.000       12.219     -154.437    3.048000
   95190.000       12.232     -154.420    3.048000
   95220.000       12.246     -154.404    3.048000
   95250.000       12.259     -154.388    3.048000
   95280.000       12.272     -154.371    3.048000
   95310.000       12.286     -154.355    3.048000
   95340.000       12.299     -154.338    3.048000
   95370.000       12.312     -154.322    3.048000
   95400.000       12.326     -154.306    3.048000
   95430.000       12.339     -154.289    3.048000
   95460.000       12.352     -154.273    3.048000
   95490.000       12.366     -154.256    3.048000
   95520.000       12.379     -154.240    3.048000
   95550.000       12.392     -154.224    3.048000
   95580.000       12.406     -154.207    3.048000
   95610.000       12.419     -154.191    3.048000
   95640.000       12.432     -154.174    3.048000
   95670.000       12.446     -154.158    3.048000
   95700.000       12.459     -154.142    3.048000
   95730.000       12.472     -154.125    3.048000
   95760.000       12.486     -154.109    3.048000
   95790.000       12.499     -154.092    3.048000
   95820.000       12.512     -154.076    3.048000
   95850.000       12.526     -154.060    3.048000
   95880.000       12.539     -154.043    3.048000
   95910.000       12.552     -154.027    3.048000
   95940.000       12.566     -154.010    3.048000
   95970.000       12.579     -153.994    3.048000
   96000.000       12.592     -153.978    3.048000
   96030.000       12.606     -153.961    3.048000
   96060.000       12.619     -153.945    3.048000
   96090.000       12.632     -153.928    3.048000
   96120.000       12.646     -153.912    3.048000
   96150.000       12.659     -153.895    3.048000
   96180.000       12.672     -153.879    3.048000
   96210.000       12.686     -153.863    3.048000
   96240.000       12.699     -153.846    3.048000
   96270.000       12.712     -153.830    3.048000
   96300.000       12.725     -153.813    3.048000
   96330.000       12.739     -153.797    3.048000
   96360.000       12.752     -153.780    3.048000
   96390.000       12.765     -153.764    3.048000
   96420.000       12.779     -153.748    3.048000
   96450.000       12.792     -153.731    3.048000
   96480.000       12.805     -153.715    3.048000
   96510.000       12.819     -153.698    3.048000
   96540.000       12.832     -153.682    3.048000
   96570.000       12.845     -153.665    3.048000
   96600.000       12.858     -153.649    3.048000
   96630.000       12.872     -153.632    3.048000
   96660.000       12.885     -153.616    3.048000
   96690.000       12.898     -153.599    3.048000
   96720.000       12.912     -153.583    3.048000
   96750.000       12.925     -153.567    3.048000
   96780.000       12.938     -153.550    3.048000
   96810.000       12.952     -153.534    3.048000
   96840.000       12.965     -153.517    3.048000
   96870.000       12.978     -153.501    3.048000
   96900.000       12.991     -153.484    3.048000
   96930.000       13.005     -153.468    3.048000
   96960.000       13.018     -153.451    3.048000
   96990.000       13.031     -153.435    3.048000
   97020.000       13.045     -153.418    3.048000
   97050.000       13.058     -153.402    3.048000
   97080.000       13.071     -153.385    3.048000
   97110.000       13.084     -153.369    3.048000
   97140.000       13.098     -153.352    3.048000
   97170.000       13.111     -153.336    3.048000
   97200.000       13.124     -153.319    3.048000
   97230.000       13.138     -153.303    3.048000
   97260.000       13.151     -153.286    3.048000
   97290.000       13.164     -153.270    3.048000
   97320.000       13.177     -153.253    3.048000
   97350.000       13.191     -153.237    3.048000
   97380.000       13.204     -153.220    3.048000
   97410.000       13.217     -153.204    3.048000
   97440.000       13.230     -153.187    3.048000
   97470.000       13.244     -153.171    3.048000
   97500.000       13.257     -153.154    3.048000
   97530.000       13.270     -153.138    3.048000
   97560.000       13.284     -153.121    3.048000
   97590.000       13.297     -153.105    3.048000
   97620.000       13.310     -153.088    3.048000
   97650.000       13.323     -153.072    3.048000
   97680.000       13.337     -153.055    3.048000
   97710.000       13.350     -153.039    3.048000
   97740.000       13.363     -153.022    3.048000
   97770.000       13.376     -153.006    3.048000
   97800.000       13.390     -152.989    3.048000
   97830.000       13.403     -152.973    3.048000
   97860.000       13.416     -152.956    3.048000
   97890.000       13.429     -152.940    3.048000
   97920.000       13.443     -152.923    3.048000
   97950.000       13.456     -152.907    3.048000
   97980.000       13.469     -152.890    3.048000
   98010.000       13.482     -152.874    3.048000
   98040.000       13.496     -152.857    3.048000
   98070.000       13.509     -152.841    3.048000
   98100.000       13.522     -152.824    3.048000
   98130.000       13.535     -152.807    3.048000
   98160.000       13.549     -152.791    3.048000
   98190.000       13.562     -152.774    3.048000
   98220.000       13.575     -152.758    3.048000
   98250.000       13.588     -152.741    3.048000
   98280.000       13.602     -152.725    3.048000
   98310.000       13.615     -152.708    3.048000
   98340.000       13.628     -152.692    3.048000
   98370.000       13.641     -152.675    3.048000
   98400.000       13.655     -152.658    3.048000
   98430.000       13.668     -152.642    3.048000
   98460.000       13.681     -152.625    3.048000
   98490.000       13.694     -152.609    3.048000
   98520.000       13.707     -152.592    3.048000
   98550.000       13.721     -152.576    3.048000
   98580.000       13.734     -152.559    3.048000
   98610.000       13.747     -152.543    3.048000
   98640.000       13.760     -152.526    3.048000
   98670.000       13.774     -152.509    3.048000
   98700.000       13.787     -152.493    3.048000
   98730.000       13.800     -152.476    3.048000
   98760.000       13.813     -152.460    3.048000
   98790.000       13.826     -152.443    3.048000
   98820.000       13.840     -152.426    3.048000
   98850.000       13.853     -152.410    3.048000
   98880.000       13.866     -152.393    3.048000
   98910.000       13.879     -152.377    3.048000
   98940.000       13.893     -152.360    3.048000
   98970.000       13.906     -152.344    3.048000
   99000.000       13.919     -152.327    3.048000
   99030.000       13.932     -152.310    3.048000
   99060.000       13.945     -152.294    3.048000
   99090.000       13.959     -152.277    3.048000
   99120.000       13.972     -152.261    3.048000
   99150.000       13.985     -152.244    3.048000
   99180.000       13.998     -152.227    3.048000
   99210.000       14.011     -152.211    3.048000
   99240.000       14.025     -152.194    3.048000
   99270.000       14.038     -152.177    3.048000
   99300.000       14.051     -152.161    3.048000
   99330.000       14.064     -152.144    3.048000
   99360.000       14.077     -152.128    3.048000
   99390.000       14.091     -152.111    3.048000
   99420.000       14.104     -152.094    3.048000
   99450.000       14.117     -152.078    3.048000
   99480.000       14.130     -152.061    3.048000
   99510.000       14.143     -152.044    3.048000
   99540.000       14.157     -152.028    3.048000
   99570.000       14.170     -152.011    3.048000
   99600.000       14.183     -151.995    3.048000
   99630.000       14.196     -151.978    3.048000
   99660.000       14.209     -151.961    3.048000
   99690.000       14.223     -151.945    3.048000
   99720.000       14.236     -151.928    3.048000
   99750.000       14.249     -151.911    3.048000
   99780.000       14.262     -151.895    3.048000
   99810.000       14.275     -151.878    3.048000
   99840.000       14.288     -151.861    3.048000
   99870.000       14.302     -151.845    3.048000
   99900.000       14.315     -151.828    3.048000
   99930.000       14.328     -151.811    3.048000
   99960.000       14.341     -151.795    3.048000
   99990.000       14.354     -151.778    3.048000
  100020.000       14.368     -151.762    3.048000
  100050.000       14.381     -151.745    3.048000
  100080.000       14.394     -151.728    3.048000
  100110.000       14.407     -151.712    3.048000
  100140.000       14.420     -151.695    3.048000
  100170.000       14.433     -151.678    3.048000
  100200.000       14.447     -151.661    3.048000
  100230.000       14.460     -151.645    3.048000
  100260.000       14.473     -151.628    3.048000
  100290.000       14.486     -151.611    3.048000
  100320.000       14.499     -151.595    3.048000
  100350.000       14.512     -151.578    3.048000
  100380.000       14.526     -151.561    3.048000
  100410.000       14.539     -151.545    3.048000
  100440.000       14.552     -151.528    3.048000
  100470.000       14.565     -151.511    3.048000
  100500.000       14.578     -151.495    3.048000
  100530.000       14.591     -151.478    3.048000
  100560.000       14.604     -151.461    3.048000
  100590.000       14.618     -151.445    3.048000
  100620.000       14.631     -151.428    3.048000
  100650.000       14.644     -151.411    3.048000
  100680.000       14.657     -151.394    3.048000
  100710.000       14.670     -151.378    3.048000
  100740.000       14.683     -151.361    3.048000
  100770.000       14.696     -151.344    3.048000
  100800.000       14.710     -151.328    3.048000
  100830.000       14.723     -151.311    3.048000
  100860.000       14.736     -151.294    3.048000
  100890.000       14.749     -151.277    3.048000
  100920.000       14.762     -151.261    3.048000
  100950.000       14.775     -151.244    3.048000
  100980.000       14.788     -151.227    3.048000
  101010.000       14.802     -151.211    3.048000
  101040.000       14.815     -151.194    3.048000
  101070.000       14.828     -151.177    3.048000
  101100.000       14.841     -151.160    3.048000
  101130.000       14.854     -151.144    3.048000
  101160.000       14.867     -151.127    3.048000
  101190.000       14.880     -151.110    3.048000
  101220.000       14.893     -151.093    3.048000
  101250.000       14.907     -151.077    3.048000
  101280.000       14.920     -151.060    3.048000
  101310.000       14.933     -151.043    3.048000
  101340.000       14.946     -151.026    3.048000
  101370.000       14.959     -151.010    3.048000
  101400.000       14.972     -150.993    3.048000
  101430.000       14.985     -150.976    3.048000
  101460.000       14.998     -150.959    3.048000
  101490.000       15.012     -150.943    3.048000
  101520.000       15.025     -150.926    3.048000
  101550.000       15.038     -150.909    3.048000
  101580.000       15.051     -150.892    3.048000
  101610.000       15.064     -150.876    3.048000
  101640.000       15.077     -150.859    3.048000
  101670.000       15.090     -150.842    3.048000
  101700.000       15.103     -150.825    3.048000
  101730.000       15.116     -150.809    3.048000
  101760.000       15.130     -150.792    3.048000
  101790.000       15.143     -150.775    3.048000
  101820.000       15.156     -150.758    3.048000
  101850.000       15.169     -150.741    3.048000
  101880.000       15.182     -150.725    3.048000
  101910.000       15.195     -150.708    3.048000
  101940.000       15.208     -150.691    3.048000
  101970.000       15.221     -150.674    3.048000
  102000.000       15.234     -150.657    3.048000
  102030.000       15.247     -150.641    3.048000
  102060.000       15.260     -150.624    3.048000
  102090.000       15.274     -150.607    3.048000
  102120.000       15.287     -150.590    3.048000
  102150.000       15.300     -150.573    3.048000
  102180.000       15.313     -150.557    3.048000
  102210.000       15.326     -150.540    3.048000
  102240.000       15.339     -150.523    3.048000
  102270.000       15.352     -150.506    3.048000
  102300.000       15.365     -150.489    3.048000
  102330.000       15.378     -150.473    3.048000
  102360.000       15.391     -150.456    3.048000
  102390.000       15.404     -150.439    3.048000
  102420.000       15.417     -150.422    3.048000
  102450.000       15.431     -150.405    3.048000
  102480.000       15.444     -150.388    3.048000
  102510.000       15.457     -150.372    3.048000
  102540.000       15.470     -150.355    3.048000
  102570.000       15.483     -150.338    3.048000
  102600.000       15.496     -150.321    3.048000
  102630.000       15.509     -150.304    3.048000
  102660.000       15.522     -150.287    3.048000
  102690.000       15.535     -150.271    3.048000
  102720.000       15.548     -150.254    3.048000
  102750.000       15.561     -150.237    3.048000
  102780.000       15.574     -150.220    3.048000
  102810.000       15.587     -150.203    3.048000
  102840.000       15.600     -150.186    3.048000
  102870.000       15.613     -150.170    3.048000
  102900.000       15.626     -150.153    3.048000
  102930.000       15.640     -150.136    3.048000
  102960.000       15.653     -150.119    3.048000
  102990.000       15.666     -150.102    3.048000
  103020.000       15.679     -150.085    3.048000
  103050.000       15.692     -150.068    3.048000
  103080.000       15.705     -150.051    3.048000
  103110.000       15.718     -150.035    3.048000
  103140.000       15.731     -150.018    3.048000
  103170.000       15.744     -150.001    3.048000
  103200.000       15.757     -149.984    3.048000
  103230.000       15.770     -149.967    3.048000
  103260.000       15.783     -149.950    3.048000
  103290.000       15.796     -149.933    3.048000
  103320.000       15.809     -149.916    3.048000
  103350.000       15.822     -149.900    3.048000
  103380.000       15.835     -149.883    3.048000
  103410.000       15.848     -149.866    3.048000
  103440.000       15.861     -149.849    3.048000
  103470.000       15.874     -149.832    3.048000
  103500.000       15.887     -149.815    3.048000
  103530.000       15.900     -149.798    3.048000
  103560.000       15.913     -149.781    3.048000
  103590.000       15.926     -149.764    3.048000
  103620.000       15.939     -149.747    3.048000
  103650.000       15.952     -149.731    3.048000
  103680.000       15.965     -149.714    3.048000
  103710.000       15.978     -149.697    3.048000
  103740.000       15.991     -149.680    3.048000
  103770.000       16.004     -149.663    3.048000
  103800.000       16.017     -149.646    3.048000
  103830.000       16.031     -149.629    3.048000
  103860.000       16.044     -149.612    3.048000
  103890.000       16.057     -149.595    3.048000
  103920.000       16.070     -149.578    3.048000
  103950.000       16.083     -149.561    3.048000
  103980.000       16.096     -149.544    3.048000
  104010.000       16.109     -149.527    3.048000
  104040.000       16.122     -149.511    3.048000
  104070.000       16.135     -149.494    3.048000
  104100.000       16.148     -149.477    3.048000
  104130.000       16.161     -149.460    3.048000
  104160.000       16.174     -149.443    3.048000
  104190.000       16.187     -149.426    3.048000
  104220.000       16.200     -149.409    3.048000
  104250.000       16.213     -149.392    3.048000
  104280.000       16.226     -149.375    3.048000
  104310.000       16.239     -149.358    3.048000
  104340.000       16.252     -149.341    3.048000
  104370.000       16.265     -149.324    3.048000
  104400.000       16.278     -149.307    3.048000
  104430.000       16.290     -149.290    3.048000
  104460.000       16.303     -149.273    3.048000
  104490.000       16.316     -149.256    3.048000
  104520.000       16.329     -149.239    3.048000
  104550.000       16.342     -149.222    3.048000
  104580.000       16.355     -149.205    3.048000
  104610.000       16.368     -149.188    3.048000
  104640.000       16.381     -149.171    3.048000
  104670.000       16.394     -149.154    3.048000
  104700.000       16.407     -149.137    3.048000
  104730.000       16.420     -149.120    3.048000
  104760.000       16.433     -149.103    3.048000
  104790.000       16.446     -149.086    3.048000
  104820.000       16.459     -149.069    3.048000
  104850.000       16.472     -149.052    3.048000
  104880.000       16.485     -149.035    3.048000
  104910.000       16.498     -149.018    3.048000
  104940.000       16.511     -149.001    3.048000
  104970.000       16.524     -148.984    3.048000
  105000.000       16.537     -148.967    3.048000
  105030.000       16.550     -148.950    3.048000
  105060.000       16.563     -148.933    3.048000
  105090.000       16.576     -148.916    3.048000
  105120.000       16.589     -148.899    3.048000
  105150.000       16.602     -148.882    3.048000
  105180.000       16.615     -148.865    3.048000
  105210.000       16.628     -148.848    3.048000
  105240.000       16.641     -148.831    3.048000
  105270.000       16.654     -148.814    3.048000
  105300.000       16.666     -148.797    3.048000
  105330.000       16.679     -148.780    3.048000
  105360.000       16.692     -148.763    3.048000
  105390.000       16.705     -148.746    3.048000
  105420.000       16.718     -148.729    3.048000
  105450.000       16.731     -148.712    3.048000
  105480.000       16.744     -148.695    3.048000
  105510.000       16.757     -148.678    3.048000
  105540.000       16.770     -148.661    3.048000
  105570.000       16.783     -148.644    3.048000
  105600.000       16.796     -148.627    3.048000
  105630.000       16.809     -148.610    3.048000
  105660.000       16.822     -148.593    3.048000
  105690.000       16.835     -148.575    3.048000
  105720.000       16.848     -148.558    3.048000
  105750.000       16.861     -148.541    3.048000
  105780.000       16.873     -148.524    3.048000
  105810.000       16.886     -148.507    3.048000
  105840.000       16.899     -148.490    3.048000
  105870.000       16.912     -148.473    3.048000
  105900.000       16.925     -148.456    3.048000
  105930.000       16.938     -148.439    3.048000
  105960.000       16.951     -148.422    3.048000
  105990.000       16.964     -148.405    3.048000
  106020.000       16.977     -148.388    3.048000
  106050.000       16.990     -148.371    3.048000
  106080.000       17.003     -148.353    3.048000
  106110.000       17.015     -148.336    3.048000
  106140.000       17.028     -148.319    3.048000
  106170.000       17.041     -148.302    3.048000
  106200.000       17.054     -148.285    3.048000
  106230.000       17.067     -148.268    3.048000
  106260.000       17.080     -148.251    3.048000
  106290.000       17.093     -148.234    3.048000
  106320.000       17.106     -148.217    3.048000
  106350.000       17.119     -148.199    3.048000
  106380.000       17.132     -148.182    3.048000
  106410.000       17.144     -148.165    3.048000
  106440.000       17.157     -148.148    3.048000
  106470.000       17.170     -148.131    3.048000
  106500.000       17.183     -148.114    3.048000
  106530.000       17.196     -148.097    3.048000
  106560.000       17.209     -148.080    3.048000
  106590.000       17.222     -148.062    3.048000
  106620.000       17.235     -148.045    3.048000
  106650.000       17.248     -148.028    3.048000
  106680.000       17.260     -148.011    3.048000
  106710.000       17.273     -147.994    3.048000
  106740.000       17.286     -147.977    3.048000
  106770.000       17.299     -147.960    3.048000
  106800.000       17.312     -147.942    3.048000
  106830.000       17.325     -147.925    3.048000
  106860.000       17.338     -147.908    3.048000
  106890.000       17.351     -147.891    3.048000
  106920.000       17.363     -147.874    3.048000
  106950.000       17.376     -147.857    3.048000
  106980.000       17.389     -147.840    3.048000
  107010.000       17.402     -147.822    3.048000
  107040.000       17.415     -147.805    3.048000
  107070.000       17.428     -147.788    3.048000
  107100.000       17.441     -147.771    3.048000
  107130.000       17.453     -147.754    3.048000
  107160.000       17.466     -147.736    3.048000
  107190.000       17.479     -147.719    3.048000
  107220.000       17.492     -147.702    3.048000
  107250.000       17.505     -147.685    3.048000
  107280.000       17.518     -147.668    3.048000
  107310.000       17.531     -147.651    3.048000
  107340.000       17.543     -147.633    3.048000
  107370.000       17.556     -147.616    3.048000
  107400.000       17.569     -147.599    3.048000
  107430.000       17.582     -147.582    3.048000
  107460.000       17.595     -147.565    3.048000
  107490.000       17.608     -147.547    3.048000
  107520.000       17.620     -147.530    3.048000
  107550.000       17.633     -147.513    3.048000
  107580.000       17.646     -147.496    3.048000
  107610.000       17.659     -147.479    3.048000
  107640.000       17.672     -147.461    3.048000
  107670.000       17.685     -147.444    3.048000
  107700.000       17.697     -147.427    3.048000
  107730.000       17.710     -147.410    3.048000
  107760.000       17.723     -147.392    3.048000
  107790.000       17.736     -147.375    3.048000
  107820.000       17.749     -147.358    3.048000
  107850.000       17.762     -147.341    3.048000
  107880.000       17.774     -147.323    3.048000
  107910.000       17.787     -147.306    3.048000
  107940.000       17.800     -147.289    3.048000
  107970.000       17.813     -147.272    3.048000
  108000.000       17.826     -147.255    3.048000
  108030.000       17.839     -147.237    3.048000
  108060.000       17.851     -147.220    3.048000
  108090.000       17.864     -147.203    3.048000
  108120.000       17.877     -147.186    3.048000
  108150.000       17.890     -147.168    3.048000
  108180.000       17.903     -147.151    3.048000
  108210.000       17.915     -147.134    3.048000
  108240.000       17.928     -147.116    3.048000
  108270.000       17.941     -147.099    3.048000
  108300.000       17.954     -147.082    3.048000
  108330.000       17.967     -147.065    3.048000
  108360.000       17.979     -147.047    3.048000
  108390.000       17.992     -147.030    3.048000
  108420.000       18.005     -147.013    3.048000
  108450.000       18.018     -146.996    3.048000
